Title,Price,Rating(out of 5),No. of Reviews,Product Link,ASIN,Manufacturer,Description
"WILD MODA Women's Shoulder Bag, Set of 1",806,4,3831,https://www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-150,B099PLT91X,No,"Ample Compartments : The handbag will fulfil all your storage needs with its 3 big compartments and 6 pockets having a capacity of holding 20L of weight.
The spacious compartments can keep all your stuff from your ipad, and smartphone to your kid’s diapers or your makeup kit and the side pocket can keep your water bottle or umbrella and take them out anytime without the need of opening and closing the zipper lock every time.High-quality Polyester : he stylish bag is constructed in premium quality waterproof polyester material which makes it a durable option.
You can carry all your stuff with ease as the high-quality material of the bag ensures no breakage or damage to the bag due to weight.
The waterproof material saves all your stuff from getting wet and the imported quality zippers ensure that they will not break or lose their shine even after continuous usage.Soft Fabric : As the bag's fabric is so comfortable to the touch, carrying it won't bother you.
The shoulder straps of the bag are made from extra soft material which makes sure that the straps do not cause any itching or irritation even after continuous usage.
So, you don't have to be concerned about the straps hurting your shoulders.Classy and Stylish : The solid finish of the bag gives it a dash of style and class.
You can take it anywhere from parties to the office and the bag will be your best style buddy everywhere.
No matter if you are an office-going girl or a college girl, you can make a style statement with this bag.
Every girl's wardrobe needs this bag because of its flawless finish, which elevates it to must-have status.Light Feel : Even with all of your belongings inside this high-quality bag, which weighs only 400 grams and won't add to your burden when carried, you'll feel light.
The shoulder straps of the bag make sure that it rests perfectly on your shoulders and you don't feel too much weight ensuring that even after carrying the bag for hours, your shoulders won't feel any pain on your shoulders.Warranty: 6 months domestic warranty on manufacturing defects, Covered in Warranty: Zippers & Sliders, Not Covered in Warranty:Cloth Material, Care Instructions: Do not expose to extreme heat"
"Bennett Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent",512,3,154,https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-151,B09WZKHSDR,"Texcoco Enterprises, 9958166528","? PERFECT SIZE & STORAGE SPACE: One separate laptop compartment hold 15.6 Inch Laptop as well as 15 Inch,14 Inch and 13 Inch Laptop and Tablet.
And spacious packing compartment roomy for daily necessities, iPad, charger, binders, books, clothes, stationary, college supplies, notebook, electronic accessories etc.
Front pocket keep your wallet, phone, key, mobile etc.
Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.? COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go.
you can use it such as office bag for men .
office bag for women .? COMPACT AND EASY TO CARRY: Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;? MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip.
Suitable for back to school college, can be easily stored.
Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.? MADE IN INDIA: Bennett Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks.The Bennett casual laptop backpack comes with 6 month warranty."
Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,746,4,1158,https://www.amazon.in/Martucci-Laptop-Backpack-College-Reflective/dp/B0B7DT6HY3/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-152,B0B7DT6HY3,Martucci,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious 35L Laptop backpack 2 Main Compartment and 2 Front Pocket with Two Side Water Bottle Pocket.
<br>COMFORT WITH QUALITY: This casual Bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items.
Stitched properly and Barracks on every pressure point for extra durability.
Made with strong yet light weight polyester fabric with heavy zippers.
Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.
<br>PREMIUM FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 46 cm X 33 cm X 20cm.; BACK SUPPORT: Air Mash foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.
<br>OTHER FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night.
<br>Water Resistance Level: Waterproof; Pattern Name: Self Design; Age Range Description: Adult; Pocket Description: Utility Pocket <br>"
"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",749,3,178,https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-153,B09S3ZK3N1,Half_Moon(Amazing Bags),"SPACIOUS & MULTI UTILITY: The backpack for men has capacity of 35 litres, which means it is triple times the normal requirement of a backpack.
This laptop bag for men comes with a convenient LAPTOP SLEEVE inside the main compartment.
The office bag for men / office bag for women has got several straps, buckles, and pockets that make it suitable for adjusting a lot of travel stuff.
This college bags for men will facilitate you in all your sports, camping and hiking trips.COMFORT WITH QUALITY: This laptop bag for men has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items.
The backpack for men is stitched properly and has Bartacks on every pressure point for extra durability.
The office bag for men / College Bags for men is made with strong yet light weight polyester fabric with heavy zippers.
The office bag for women also comes with a Rain cover so that you can travel during rainy season without any problem.SMART & TRENDY LOOKS: This college bags for boys is smart, trendy and stylish in looks.
The multipurpose laptop bag for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite.ENDURING & LONG LASTING: This laptop bag for men / backpack for men is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat.
It will not only keep the inside stuff safe but will also resist damage to itself.OTHER FEATURES OF BACKPACK FOR MEN: The Laptop backpacks for men / office bag for men has Rain Cover, 17 inch Laptop compartment, Internal Organiser (Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc"""
Lavie Women's Pavo Tote Bag | Ladies Purse Handbag,499,4,4761,https://www.amazon.in/Lavie-Pavo-Womens-Tote-Navy/dp/B07YY1PJ3H/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-154,B07YY1PJ3H,Bagzone Lifestyle Pvt Ltd,"Lavie Pavo tote is a must have for trend-driven women.
It is durable, lightweight, and available in multiple trendy colors.
Made from premium man-made leather, this hand bag has the latest saffiano texture at the front.Dimension: 40 cm in length x 14 cm in width x 32 cm in heightPavo hand bag has a top zip closure for safety and comfort.
The bag has a spacious main compartment, one zipper pocket inside and at the back, 2 non-zipper pockets, providing plenty space for keeping phone, portable charger, keys, hairbrush, wallet, sunglasses, sanitizer etc.
It has dual shoulder straps and an adjustable sling belt for multipurpose use.This tote is perfect for women to carry for a weekend getaway or a date night.
It can be paired with a cute crop top and jeans as well as a denim jumpsuit.
This trendy tote is a great gift for all occasions.The bag has a well stitched inner lining and high quality zippers for easy accessibility and storage."
MOKOBARA Backpack 15.5" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model),5490,4,170,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODU0MDg5NjIzNTA2NDM1OjE2ODU5MTYxNjQ6c3BfbXRmOjIwMTEwMTgxNTEwNjk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-College%2Fdp%2FB09WVGDV1V%2Fref%3Dsr_1_155_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916164%26sprefix%3Dba%252Caps%252C283%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09WVGDV1V,Designed By Mokobara Lifestyle Private Limited,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Green, Water resistant: Yes.
<br>PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop <br>MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve <br>HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>Closure Type: Zipper; Color Name: Green Energy (Limited Edition); Lining Description: Polyester; Age Range Description: Adult; Pattern Name: Solid <br>"
MOKOBARA The Transit Backpack Laptop Bag for Men and Women,4999,4,610,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODU0MDg5NjIzNTA2NDM1OjE2ODU5MTYxNjQ6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_156_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685916164%26sprefix%3Dba%252Caps%252C283%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore.","Care Instructions: Wipe with Damp ClothCRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Light Brown, Water resistant: YesMOST FEATURE RICH BACKPACK: Front bucket pocket: Retractable key holder, Card holder, Slip pockets, Zippered pocket, Flat opening tech compartment: 5 pockets to store all your tech accessories, Padded laptop compartment with lock strap, Fits up to a 16” laptopINDUSTRY BEST FUNCTIONAL BACKPACK: 2 Hidden bottle/umbrella pocket, Hidden magnetic passport pocket, 10 thoughtfully designed pockets, Luggage sleeve, Silicon grab handle, Padded shoulder straps, Easy length adjustment bucklesMAXED OUT STORAGE: Dimension: 48 x 31 x 16 cm, Capacity: 24LMORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)"
"American Tourister Sest+ Polyester 2 Compartment Unisex Backpack (Grey,Frsz)",1666,4,14,https://www.amazon.in/American-Tourister-Polyester-Compartment-Backpack/dp/B0BWFFFT5H/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-157,B0BWFFFT5H,American Tourister,Product Type : BackpacksMaterial : PolyesterCompartment : 2Warranty : 1 yearWaterproof : No
"GENIE Miami Casual Backpacks for Women, 14 inch, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags Latest collection (Rose)",699,4,2141,https://www.amazon.in/Genie-Miami-litres-Casual-Backpack/dp/B07SRGQ2R4/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-158,B07SRGQ2R4,Safari,"Outer Material : Nylon, Color: Pink, Water ResistantDimensions: 29x35.5x13 cm (LxWxH), Capacity: 13 Litres, Number of compartments: 1, Tablet Sleeve: YesWarranty: 12 months manufacturer warranty, Weight: 355 gmsQuick Access Front Pocket, One side Pocket, Fully Lined; Feather LightClosure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult"
TRAVEL POINT 60L Waterproof Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack for Men and Women (PULSE NK 60L BLACK) | 1 Year Warranty,914,4,78,https://www.amazon.in/TRAVEL-POINT-Waterproof-Backpack-Compartment/dp/B0B59HHWHG/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-159,B0B59HHWHG,TRAVEL POINT BAGS,"CONSUMER: Suitable for men, women, boys & girls, can be used as hikking, camping or day travelling rucksack backpack, WARRANTY: 12 Months, Make in India product; WATER RESISTANT: These bags are waterproof which makes them apt for surviving in heat, rain, and other extreme situations.
Water-resistance also helps in stretching out the life span of these rucksack bagsPattern Name: Solid; Age Range Description: Adult; Style Name: Rustic; Color Name: Multicolour"
LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,598,3,27,https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-160,B0BS6YGKMC,Lookmuster,"Care Instructions: Dry Clean Only30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop.
It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen.
First compartment with pockets for the earphones, pens, notebook, Fitness Band.
Spacious second compartment for all your electronics.
Compatible Laptop Size 16 inchErgonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move.
“S” Shaped shoulder strap distribute the weight of the backpack across your upper body.Made In India: Lookmuster Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checksWater Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction."
ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),599,3,161,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTT2HZY/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-161,B0BPTT2HZY,ADISA,Material: Water Resistant Strong PolyesterCompartments: 2 with paddingLaptop Size: 15.6 inch and belowDimensions: LxWxH - 11 x 6 x 18 inchesReflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover
Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),1699,4,3299,https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_162_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-162,B012D4QWES,No,"Outer Material: Polyester, Color: BlueWater Resistance: Water resistant; Dimensions: 36 cms x 13 cms x 50 cms (LxWxH)Number of compartments: 3Laptop Compatible: Fits up to 15.4 laptopLight WeightNote : Laptop compartment has no strap"
"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1450,4,451,https://www.amazon.in/uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BWNCV31F/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1685916164&sprefix=ba%2Caps%2C283&sr=8-163,B0BWNCV31F,Acefour Accessories Pvt. Ltd.,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggageRight sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warrantyGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No.
CMPY-158596)Padded laptop compartment fits up to 14”, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides"
